item_name,choice_description,choice_description
Chicken Burrito,"FreshTomatoSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"FreshTomatoSalsa,FajitaVegetables,SourCream,Cheese,Guacamole",1
Chicken Burrito,"FreshTomatoSalsa,Guacamole,Cheese,Rice,SourCream,FajitaVegetables,Lettuce",1
Chicken Burrito,"FreshTomatoSalsa,Guacamole,Lettuce,SourCream,FajitaVegetables,Cheese,Rice",1
Chicken Burrito,"FreshTomatoSalsa,Lettuce,Guacamole,Rice,Cheese,FajitaVegetables,SourCream",1
Chicken Burrito,"FreshTomatoSalsa,Lettuce,Rice,BlackBeans,Cheese",1
Chicken Burrito,"FreshTomatoSalsa,PintoBeans,Cheese,SourCream",1
Chicken Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Lettuce,Guacamole",1
Chicken Burrito,"FreshTomatoSalsa,Rice,BlackBeans,Lettuce,Cheese",1
Chicken Burrito,"FreshTomatoSalsa,Rice,BlackBeans,PintoBeans,Cheese,Guacamole,Lettuce",1
Chicken Burrito,"FreshTomatoSalsa,Rice,BlackBeans,SourCream,Cheese,Guacamole",1
Chicken Burrito,"FreshTomatoSalsa,Rice,BlackBeans,SourCream,Cheese,Lettuce,Guacamole",1
Chicken Burrito,"FreshTomatoSalsa,Rice,Cheese",1
Chicken Burrito,"FreshTomatoSalsa,Rice,Cheese,Guacamole,Lettuce",1
Chicken Burrito,"FreshTomatoSalsa,Rice,FajitaVegetables",1
Chicken Burrito,"FreshTomatoSalsa,Rice,FajitaVegetables,SourCream,Cheese,Lettuce",1
Chicken Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Cheese",1
Chicken Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Cheese,SourCream,Guacamole",1
Chicken Burrito,"FreshTomatoSalsa,Rice,PintoBeans,Lettuce",1
Chicken Burrito,"FreshTomatoSalsa,Rice,SourCream,Cheese",1
Chicken Burrito,"FreshTomatoSalsa,Rice,SourCream,Cheese,Lettuce",1
Chicken Burrito,"FreshTomatoSalsa,Rice,SourCream,Guacamole",1
Chicken Burrito,"FreshTomatoSalsa,SourCream,Cheese,Guacamole,Rice",1
Chicken Burrito,"FreshTomatoSalsa,SourCream,Cheese,Lettuce,Guacamole",1
Chicken Burrito,"FreshTomatoSalsa,SourCream,Cheese,PintoBeans,Rice",1
Chicken Burrito,"FreshTomatoSalsa,SourCream,Cheese,Rice,BlackBeans",1
Chicken Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese",1
Chicken Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese,SourCream",1
Chicken Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese,SourCream,Guacamole",1
Chicken Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,BlackBeans,Rice,FajitaVeggies,Cheese",1
Chicken Burrito,"FreshTomatoSalsaMild,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,FajitaVeggies,Guacamole,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,PintoBeans,Rice,SourCream",1
Chicken Burrito,"FreshTomatoSalsaMild,Rice,BlackBeans,FajitaVeggies,Cheese,Guacamole,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,Rice,FajitaVeggies,Cheese,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,PintoBeans,BlackBeans,Rice,FajitaVeggies,Cheese,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,PintoBeans,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,Cheese,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,Rice,FajitaVeggies,Cheese,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Chicken Burrito,"FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,PintoBeans,Rice,FajitaVeggies,Cheese,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,TomatilloRedChiliSalsaHot,PintoBeans,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,Rice,FajitaVeggies,Cheese,Lettuce",1
Chicken Burrito,"FreshTomatoSalsaMild,TomatilloRedChiliSalsaHot,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"Lettuce,FajitaVeggies,Rice",1
Chicken Burrito,"Lettuce,Rice",1
Chicken Burrito,"Lettuce,Rice,FajitaVeggies",1
Chicken Burrito,Rice,1
Chicken Burrito,"RoastedChiliCornMedium,Lettuce,BlackBeans,Rice,SourCream,Cheese",1
Chicken Burrito,RoastedChiliCornSalsa,1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,PintoBeans,SourCream,Cheese",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Guacamole",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Guacamole,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,PintoBeans,Guacamole,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,FajitaVegetables,Rice,SourCream,Guacamole",1
Chicken Burrito,"RoastedChiliCornSalsa,Guacamole,SourCream,Rice,FajitaVegetables,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,PintoBeans,Cheese,SourCream",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,BlackBeans,SourCream,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,FajitaVegetables",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,FajitaVegetables,BlackBeans,Cheese,Lettuce,Guacamole",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,FajitaVegetables,BlackBeans,SourCream,Cheese,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,FajitaVegetables,BlackBeans,SourCream,Cheese,Lettuce,Guacamole",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,FajitaVegetables,Cheese",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,FajitaVegetables,SourCream,Cheese,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsa,Rice,PintoBeans,SourCream,Cheese,Guacamole",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,BlackBeans,FajitaVeggies,Cheese,SourCream,Guacamole",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese,Guacamole,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,FreshTomatoSalsaMild,Rice,BlackBeans,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,PintoBeans,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,PintoBeans,Rice,Cheese,SourCream,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,PintoBeans,Rice,FajitaVeggies,SourCream,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,Rice,BlackBeans,SourCream,Guacamole",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,Rice,Cheese,SourCream",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,Rice,Cheese,SourCream,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,Cheese,SourCream",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,SourCream,Cheese,BlackBeans,Rice",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,Guacamole,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,Cheese,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliMedium,Lettuce,BlackBeans,Rice,SourCream,Cheese",1
Chicken Burrito,"TomatilloGreenChiliSalsa,BlackBeans,Cheese,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Cheese,Lettuce,PintoBeans,Rice",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Cheese,Lettuce,Rice,PintoBeans",1
Chicken Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,BlackBeans,SourCream,Cheese",1
Chicken Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese",1
Chicken Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,FajitaVegetables,SourCream",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Guacamole",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,Guacamole",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,PintoBeans,Cheese,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,SourCream,Cheese",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,BlackBeans,SourCream,Cheese,Guacamole",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,Cheese,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,FajitaVegetables,SourCream",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,FajitaVegetables,SourCream,Cheese,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,PintoBeans,BlackBeans,SourCream,Cheese,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsa,Rice,SourCream,Cheese,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,Cheese,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,Cheese,SourCream,Guacamole",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,FajitaVeggies,SourCream",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,Cheese,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,PintoBeans,Cheese,SourCream",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,PintoBeans,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,Rice,Cheese,SourCream,Guacamole",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,Rice,FajitaVeggies,Cheese,SourCream",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,Rice,FajitaVeggies,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,PintoBeans,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,SourCream,Guacamole",1
Chicken Burrito,"TomatilloGreenChiliSalsaMedium,TomatilloRedChiliSalsaHot,PintoBeans,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloRedChiliHot,Lettuce,Rice,Cheese",1
Chicken Burrito,TomatilloRedChiliSalsa,1
Chicken Burrito,"TomatilloRedChiliSalsa,BlackBeans,Cheese,SourCream",1
Chicken Burrito,"TomatilloRedChiliSalsa,BlackBeans,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,Cheese,BlackBeans,Rice",1
Chicken Burrito,"TomatilloRedChiliSalsa,Cheese,Guacamole",1
Chicken Burrito,"TomatilloRedChiliSalsa,Cheese,Rice,BlackBeans",1
Chicken Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,Guacamole",1
Chicken Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,SourCream,Guacamole",1
Chicken Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,SourCream,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,Cheese",1
Chicken Burrito,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,PintoBeans,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,Rice",1
Chicken Burrito,"TomatilloRedChiliSalsa,Rice,BlackBeans,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,Rice,Cheese,Guacamole,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,Rice,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,Rice,FajitaVegetables,BlackBeans,Cheese,Lettuce,Guacamole",1
Chicken Burrito,"TomatilloRedChiliSalsa,Rice,FajitaVegetables,BlackBeans,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,Rice,FajitaVegetables,BlackBeans,SourCream,Cheese,Lettuce,Guacamole",1
Chicken Burrito,"TomatilloRedChiliSalsa,Rice,PintoBeans,Cheese,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsa,Rice,SourCream",1
Chicken Burrito,"TomatilloRedChiliSalsa,SourCream,Cheese,Rice",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,BlackBeans,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,BlackBeans,Rice",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,FreshTomatoSalsaMild,Rice,BlackBeans,Cheese,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,Lettuce,Guacamole,SourCream,Cheese,Rice,BlackBeans",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,PintoBeans,Rice,Cheese,Guacamole",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,PintoBeans,Rice,Cheese,SourCream,Guacamole",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,Rice,BlackBeans,Cheese,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,Rice,BlackBeans,FajitaVeggies,Guacamole",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream,Guacamole",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,Rice,FajitaVeggies,Cheese,SourCream",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,Rice,Guacamole",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,TomatilloGreenChiliSalsaMedium,Rice,BlackBeans,Cheese,Lettuce",1
Chicken Burrito,"TomatilloRedChiliSalsaHot,TomatilloGreenChiliSalsaMedium,Rice,PintoBeans,Cheese,Lettuce",1
Chicken Crispy Tacos,"RoastedChiliCornSalsa,FajitaVegetables,SourCream,Cheese,Lettuce,Guacamole",2
Chicken Crispy Tacos,"RoastedChiliCornSalsa,Rice,Cheese,Guacamole",2
Chicken Crispy Tacos,"RoastedChiliCornSalsaMedium,Cheese,SourCream,Lettuce",2
Chicken Crispy Tacos,"TomatilloRedChiliSalsa,FajitaVegetables,BlackBeans,Cheese,Guacamole,Lettuce",2
Chicken Crispy Tacos,"FreshTomatoSalsa,BlackBeans,Cheese,SourCream,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsa,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsa,FajitaVegetables",1
Chicken Crispy Tacos,"FreshTomatoSalsa,FajitaVegetables,BlackBeans,Cheese,Guacamole,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsa,FajitaVegetables,Cheese,SourCream,Guacamole",1
Chicken Crispy Tacos,"FreshTomatoSalsa,FajitaVegetables,Cheese,SourCream,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsa,FajitaVegetables,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsa,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsa,Rice",1
Chicken Crispy Tacos,"FreshTomatoSalsa,Rice,BlackBeans,Cheese",1
Chicken Crispy Tacos,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsa,Rice,Cheese,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsa,Rice,Cheese,SourCream,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsa,Rice,FajitaVegetables,Cheese",1
Chicken Crispy Tacos,"FreshTomatoSalsaMild,FajitaVeggies",1
Chicken Crispy Tacos,"FreshTomatoSalsaMild,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsaMild,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsaMild,PintoBeans,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsaMild,Rice,Cheese,Lettuce",1
Chicken Crispy Tacos,"FreshTomatoSalsaMild,Rice,Cheese,SourCream,Lettuce",1
Chicken Crispy Tacos,"RoastedChiliCornSalsa,Cheese,SourCream",1
Chicken Crispy Tacos,"RoastedChiliCornSalsa,Cheese,SourCream,Lettuce",1
Chicken Crispy Tacos,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Lettuce",1
Chicken Crispy Tacos,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream",1
Chicken Crispy Tacos,"RoastedChiliCornSalsa,Rice,BlackBeans,Lettuce",1
Chicken Crispy Tacos,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Crispy Tacos,"RoastedChiliCornSalsa,Rice,SourCream,Cheese,Guacamole",1
Chicken Crispy Tacos,"RoastedChiliCornSalsa,SourCream,Cheese,Lettuce,Guacamole",1
Chicken Crispy Tacos,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese",1
Chicken Crispy Tacos,"TomatilloGreenChiliSalsa,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Crispy Tacos,"TomatilloGreenChiliSalsaMedium,BlackBeans,Rice,Cheese",1
Chicken Crispy Tacos,TomatilloRedChiliSalsa,1
Chicken Crispy Tacos,"TomatilloRedChiliSalsa,BlackBeans,Cheese",1
Chicken Crispy Tacos,"TomatilloRedChiliSalsa,BlackBeans,Cheese,Lettuce,Guacamole",1
Chicken Crispy Tacos,"TomatilloRedChiliSalsa,Cheese",1
Chicken Crispy Tacos,"TomatilloRedChiliSalsa,Cheese,SourCream,Lettuce",1
Chicken Crispy Tacos,"TomatilloRedChiliSalsa,Rice,Cheese",1
Chicken Crispy Tacos,"TomatilloRedChiliSalsa,Rice,FajitaVegetables,Cheese,Lettuce",1
Chicken Salad,"FreshTomatoSalsaMild,BlackBeans",3
Chicken Salad,"FreshTomatoSalsaMild,BlackBeans,Cheese,Lettuce",1
Chicken Salad,"FreshTomatoSalsaMild,PintoBeans,BlackBeans,Rice,FajitaVeggies,Lettuce",1
Chicken Salad,"FreshTomatoSalsaMild,PintoBeans,Rice,Cheese,SourCream",1
Chicken Salad,"RoastedChiliCornMedium,Lettuce,BlackBeans,Cheese",1
Chicken Salad,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Salad,"TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",5
Chicken Salad Bowl,"TomatilloGreenChiliSalsa,BlackBeans,Cheese,Guacamole",5
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Lettuce",4
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,PintoBeans,Lettuce",4
Chicken Salad Bowl,"FreshTomatoSalsa,BlackBeans,Cheese,Guacamole",3
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables",3
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,PintoBeans,Guacamole,Lettuce",3
Chicken Salad Bowl,"FreshTomatoSalsa,Rice,FajitaVegetables,PintoBeans,BlackBeans,Lettuce,Guacamole",3
Chicken Salad Bowl,FreshTomatoSalsa,2
Chicken Salad Bowl,"FreshTomatoSalsa,Cheese,Lettuce",2
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Cheese,SourCream",2
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Cheese,SourCream,Lettuce",2
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,SourCream,Cheese,Lettuce",2
Chicken Salad Bowl,"FreshTomatoSalsa,Lettuce",2
Chicken Salad Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",2
Chicken Salad Bowl,"FreshTomatoSalsa,Rice,Guacamole",2
Chicken Salad Bowl,"RoastedChiliCornSalsa,BlackBeans,SourCream,Cheese,Lettuce",2
